"Data Source","Indicadores del desarrollo mundial",

"Last Updated Date","2023-05-10",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Sri Lanka","LKA","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","87742.4805006872","88975.8999455337","89103.5376197209","90430.0248034319","90547.3136451794","92841.4516073744","96471.5896649882","99674.3308926337","104928.268465999","106601.272191372","105774.087513088","103278.815081741","108483.428772794","110570.454050262","115184.139009341","116836.296540152","120553.673030639","125089.289292116","130802.884021526","136175.524616971","141703.473882745","145397.854593452","150231.885139451","155676.183287411","161157.373146013","165792.924197297","166271.637689358","168018.491333073","169585.203916957","178157.703702752","184121.650028639","190043.618055247","201025.989902162","210292.993540459","220054.01373037","226869.28891524","240047.105611601","250057.060479908","259431.606849874","273323.478141995","267191.074892314","275587.573114846","289504.581405278","302699.85836497","318996.60062723","340825.246896866","361311.033686852","380090.383293942","390812.873868711","419260.372989721","452553.538437344","490980.843657283","506903.29607967","534224.719087496","551596.917935145","573104.726774513","603274.191372878","610773.345233041","605709.138104848","581582.883566769","594502.690133598","",
"Países de ingreso mediano bajo","LMC","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ingreso mediano y bajo","LMY","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lesotho","LSO","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","2414.66394330463","2385.15771545351","2667.45940630651","2861.42690727663","3004.41312539333","2976.34955476506","2872.06018577651","3077.714913872","2956.79312649004","2896.42739068072","2856.62513236689","2899.58701983906","2795.17347586038","3413.79780430439","3660.54601354979","3059.64175903238","3288.73367468432","3888.50667982556","4473.65239927795","4476.33290696222","4233.61095631653","4145.71928420084","4211.50956175058","4177.46718892841","4288.36837053088","4282.09825168229","4366.31628534402","4296.83816346555","4572.79852018736","4746.47845034579","4944.15553188805","5200.39382151167","5475.36678635055","5586.46751646002","5842.55517255457","5961.70053032994","6227.69825348908","6401.1136182632","6456.79174311141","6459.53777949829","6695.15197910569","6930.68203471615","6987.62509173811","7322.75640607517","7475.36310356082","7765.60297639758","8096.73226155667","8407.38470303232","8820.28552180586","8648.18504565818","9042.51327526379","9390.44627779575","9902.50014843886","9986.58538173013","10054.1366581999","10254.6521842361","10498.7416226342","10043.9732573734","9925.86303927586","9893.31505295857","8952.36617718823","8964.22746196066","",
"avanzada del dividendo demográfico","LTE","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lituania","LTU","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4448.81736583871","4714.01480392258","5143.6042870525","5568.32090329135","5543.94907494897","5789.40608126334","6218.25748281817","6691.58050075703","7458.95204779321","8038.73648053419","8802.50038524882","9607.27928514219","10801.9684993071","11198.9668663708","9643.68196942315","10010.6545028835","10857.666898384","11427.2603708515","11953.2946161682","12482.955578207","12856.0602566","13348.426957243","14116.1012062284","14820.5446070255","15547.1095368624","15539.5660286559","16433.9828172915","",
"Luxemburgo","LUX","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","23001.2491514686","23665.4899755372","23694.9954566891","24256.5500807117","25873.1465446699","25392.4644661293","25489.1285490225","25460.4930520403","26458.1989505814","28954.5863405049","32008.4618083504","32550.2991930986","34279.6739757646","36721.3325724069","37772.4095197859","34906.8143195431","35614.7600289412","36111.0643738343","37515.2027446983","38305.3277333157","38490.1688864479","38165.4377438565","38565.5262977908","39707.7418754889","42121.1181481866","43213.421651132","47315.0574853063","48866.7376938638","52619.2663007096","57215.7252718112","59509.9672646327","63793.7364341085","64097.4437432269","65899.3647399208","67491.9079233108","67503.5839706332","67521.9796004587","70294.8647037788","74059.7433482458","79039.4959056856","83394.8957139583","84941.5163354283","86767.4275788648","87964.7255496756","90393.3332605682","91231.0677232252","95189.6825682289","101321.831776713","99228.042566254","94252.4875297067","96027.7777229842","94897.7248831381","94174.4301680397","94941.6243374558","95162.4247958456","95052.5347434358","97656.7762974774","96566.816358563","95877.0145571182","96194.4883959865","93850.4121861809","97152.7144160584","",
"Letonia","LVA","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4479.28376664349","4647.2601987122","5108.6022119727","5483.74431902819","5680.93882321641","6061.52267111571","6528.59740626484","7073.05470196388","7743.27904176437","8476.74849168538","9487.45376427272","10721.1688650655","11883.6558235715","11619.0108766641","10127.9660862626","9880.22006574321","10320.724432432","11185.4178228685","11532.8793375093","11863.4534768596","12425.6842005191","12836.779810741","13380.0472442242","14022.9932533336","14483.6897057302","14264.2891232546","14970.2837372446","",
"Región Administrativa Especial de Macao, China","MAC","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","198755.707228897","210825.793512186","220112.006536728","213163.01703163","218480.688902171","239843.108579639","248482.177528215","251019.754784547","261073.532309045","261544.19272055","288385.208260601","296694.08897014","302894.446459299","306677.827052675","299608.950845542","293398.105416565","275256.939270636","264505.849341273","275575.601533703","278870.108990212","296598.578942101","321912.166267056","396499.47742409","417038.633372832","460402.540135455","513278.869850387","516936.401543934","510042.889685666","621831.806020847","738097.69826078","790039.226722218","859348.404210498","826708.509402202","637170.270415237","621282.041462418","670551.151017289","700321.50982118","669703.896463965","300760.18471557","353314.195748077","",
"Isla de San Martín (parte francesa)","MAF","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Marruecos","MAR","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","6896.587890625","7386.8134765625","7902.482421875","8338.59765625","8502.6220703125","8747.544921875","8736.9013671875","8825.37109375","9093.25","9548.09765625","10325.912109375","10674.296875","10629.65625","10849.3056640625","10947.3896484375","10471.359375","11111.068359375","10977.8056640625","11397.6572265625","11801.177734375","12617.5341796875","12329.158203125","13535.5537109375","13672.83203125","13894.5234375","14646.8115234375","14105.291015625","13779.28125","15007.3076171875","13981.3994140625","15473.8125","15006.0810546875","15858.578125","15805.759765625","15889.8798828125","16825.873046875","17125.212890625","17920.115234375","18541.091796875","18894.44921875","20054.77734375","20490.765625","21421.814453125","22039.921875","22576.517578125","23436.59765625","23809.7890625","24549.607421875","28838.228515625","29709.84375","29495.337890625","30613.8828125","31195.376953125","31757.72265625","29162.24609375","31142.47265625","",
"Mónaco","MCO","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","64826.0885331685","67272.8062576189","69610.6883080879","73543.4196159668","76347.5626830813","74828.9040001567","77001.7799559812","78692.571084521","80845.6023575491","82826.3329768204","83469.5727766287","83597.2770818062","84733.1702643891","84483.3459388958","84463.8413384025","84714.2108445864","85708.7125672757","86858.5897525424","89932.2082142138","92817.0884633287","94482.2144383264","94707.5022902761","95284.7762551146","93714.002062919","95088.4683070425","96395.3179594689","96737.7597023866","98131.6722972973","100809.503554907","103542.044823115","107355.4782073","109775.13870053","111100.589761008","112552.122787474","115618.926045415","118158.598052332","125524.154196995","144484.460924489","145269.901450003","126710.8731212","126342.024835735","132131.389011636","130564.841498559","140138.320395201","147363.611188037","151798.150163221","155720.104664023","150377.928949358","159399.389667558","170383.971485662","148743.296679486","181965.872539933","",
"República de Moldova","MDA","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20080.3379385074","18938.0844049099","19321.3320129015","18064.5895530397","17483.5576884361","17888.4044274427","19022.087908887","20553.3530948329","21971.6601141224","23656.0266959206","25492.1805755309","26790.1577838274","27657.876755341","29871.998195782","28115.1549640463","30141.4070377039","31913.5364607872","31729.4908162518","34608.3314862432","36360.7817591667","36516.8273091759","38572.824802387","41085.6778533897","43612.5511137303","45948.4456274562","43027.2349326306","49400.8532556027","",
"Madagascar","MDG","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","1357828.90179688","1350275.15703755","1345564.41388051","1298752.99120099","1315256.66164123","1275235.26351654","1267358.56517882","1301669.88675683","1352637.24126581","1363865.5120425","1394866.16282749","1407140.58382357","1347733.28186139","1273175.8377863","1260004.88462593","1238034.99175416","1164691.56420639","1157317.80663471","1093711.22644347","1166746.9959869","1144181.65920554","1003003.83121672","956552.887111062","938496.485216561","928798.948638829","913743.615981594","906078.505723418","891295.633612885","895650.562261858","905488.29417407","906627.165132147","824305.630105037","809059.388432952","800877.045038057","775752.845728317","764147.750920064","756166.195568011","759612.947747204","764935.872491481","776446.951230017","786767.893638249","809205.909424276","688116.073824127","733608.943118237","749900.545834385","762932.76416546","780926.223408744","801712.514505677","830979.001836782","775113.572877364","757878.722494488","748583.474830454","750371.442800389","747396.335690499","752326.843708468","756068.073195865","766186.880222176","776008.671508275","780603.16161028","794712.814534662","719894.340003607","733639.42440795","",
"Maldivas","MDV","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77616.2760255298","81928.5330937951","87092.6772970562","91993.7621440781","96159.5150857032","98303.7754816695","92843.9604766744","97902.1585170587","109512.100220035","114233.111026528","97657.0852523305","120264.748203727","125268.588178122","132364.258214276","118519.917086154","122722.154463113","128657.734750561","127438.378847032","132217.541075243","136456.830190671","134319.359844989","136962.415135211","141183.741284644","147255.068421547","153095.677372807","99854.2689303667","139633.373988651","",
"Oriente Medio y Norte de África","MEA","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"México","MEX","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","57506.2994610546","58492.6192243304","59252.23141738","61974.8665465897","67085.1817799433","69487.7295542507","71316.7918687631","73050.9476703477","77370.1821273823","77479.0045443242","79932.8745777482","80369.9065671054","84309.7886527118","88163.3838022939","90443.5062940462","92793.8919338112","94071.0323054565","94433.2893046947","99904.7250438865","106522.252961943","113380.645433867","120330.330073465","117292.831783751","110967.832474638","112552.074334164","112890.873160257","107473.792024374","107451.313525434","106983.741139075","109513.449091105","113086.198129065","115546.164160386","117327.072712577","117319.715805178","120794.087384865","111112.238457687","116543.572154232","122389.63928371","126558.154911351","127926.988562078","132139.230803797","129591.168106159","127584.840350267","127519.306416313","130585.491278999","131702.922700869","135763.336582566","137058.342571999","136879.679322753","128051.072707912","132831.029669402","135744.794636476","138737.830230334","138776.467536391","140970.27461047","143923.204078985","146044.7087132","147528.254501505","149338.500129433","147764.594533406","134976.104876397","140559.218971846","",
"Islas Marshall","MHL","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","2399.50683991089","2417.19899493766","2682.93713592773","2677.83476159949","2412.02088814743","2887.98828361339","3038.81532619534","3158.17143086044","3014.96188116831","3024.45519447521","2962.39134592906","3110.34051858794","3234.57216410592","3363.12399678973","3577.47228906158","3156.83573285731","2907.10302150579","2839.57000978105","2769.03258163986","2786.34184125111","2966.20109165089","3072.49339401057","3023.01212999835","3066.40580508864","3126.40189925833","3140.18779515939","3256.91735445427","3020.28764679649","3144.26137741869","3325.71514153063","3343.35013497952","3348.68111028102","3529.43799657267","3554.49136238323","3703.64905889496","3862.82977094498","4091.24335092292","4373.87636173868","4984.64720085852","5041.05682629627","5262.47562425684","",
" Ingreso mediano","MIC","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Macedonia del Norte","MKD","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","150049.812902424","141308.212753463","133252.092121844","124603.81397501","123304.406095867","121837.342411455","122646.853967404","124248.276276511","127764.627752708","132672.672573374","138077.824660103","133281.438432302","136258.221514466","138832.025096052","144908.548105232","151432.968964408","158948.901789408","168962.579499784","177917.512255129","176953.299676057","182511.080270403","186460.88317977","185384.688536489","190531.445248911","197117.637925756","204445.794806944","210039.131672529","212105.363118474","218035.012717842","226509.057184159","213094.52066097","222340.203003062","",
"Malí","MLI","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","115082.170017239","117646.378111482","116206.257320476","121497.353023529","122737.910439352","127878.716348325","123907.650957971","119895.660904943","131471.642097931","146741.608599622","153184.502610977","148006.136629502","160106.885931839","149970.813545487","148994.379388769","135069.528291921","134597.980453574","131434.625027662","155056.059558474","156423.920678503","153630.406265794","162242.725049127","166002.645780398","158756.318248823","173923.279802902","164951.691915384","166676.58181604","169320.47928926","167275.047640915","175351.593471159","179784.381504119","188641.122878214","193979.638898733","188305.637025595","210794.523803193","210635.683253769","222590.0300393","218797.123916689","225516.117019691","228355.224856739","228656.597236031","231829.217110961","235188.926685175","239766.924372895","239593.828326579","230756.13752171","229258.985059603","237839.320579628","244695.896660873","250882.905888341","255831.057188892","259599.900779049","263575.561810755","252265.624174285","251884.950100167","",
"Malta","MLT","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","2825.8202544193","2894.68747935249","3066.22119358572","3195.99272005295","3519.13104809335","4176.6897200071","4862.63384067972","5433.85151643483","5977.78336589486","6538.28979198448","6926.20979330165","7103.16444188073","7111.2504525956","6968.7825997507","7032.98617938069","7089.16933173231","7242.56447280348","7488.52664121805","8052.24472756064","8626.47538506281","9079.93449473417","9391.46944440627","9731.10729072026","10066.094455277","10535.9389216029","11126.3426059631","11471.0638185862","11983.0643876162","12515.6597549359","13028.9229522832","15492.9541358723","15196.372777512","15470.4029860923","15995.2029946159","15910.3143036574","16344.0918793366","16693.4775528734","17429.7558049193","17979.1831041651","17641.9533695212","18528.7135592075","18536.3756041781","19127.0581961203","19892.6207898734","20987.7622779928","22461.8191541232","22695.8687268862","24495.3514857938","25114.004498277","25574.6316921331","22932.9830090117","25138.2739096225","",
"Myanmar","MMR","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","154561.268568289","154632.129944608","164552.323492191","165927.262143471","165658.813104756","165963.137573475","153429.094636645","154055.500358603","161675.971514672","164529.298758193","168118.944087063","169736.076283269","167351.574494753","167614.970034219","172119.838011624","177468.060695428","184485.497543021","192160.668949447","199438.4085366","208519.124068851","219140.182637411","227991.445737516","234741.788740722","240700.805775181","245119.517198819","242701.153204725","232487.174189659","211299.010349573","199071.24287901","202410.021463332","201632.362326718","207835.179195851","221026.67929891","232952.403705695","246570.16066115","259767.467818999","272006.975415699","284163.179803031","304658.564953102","338756.022194664","377045.957815857","416954.647898687","466643.512546902","525910.009787816","592428.908718548","666184.335127104","743932.00868594","821503.907687432","901722.377982087","984980.647738814","1050469.21784288","1109163.05827461","1186608.16858655","1273244.58082046","1304461.74343192","1430186.6687515","1500969.38436046","1585653.13296731","1680750.09579524","1721661.75637782","1403413.28018485","",
"Oriente Medio y Norte de África (excluido altos ingresos)","MNA","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3785.65084000525","3983.29021725894","3618.75260931913","3737.41581948921","3763.34852952556","3819.66226542566","3898.89786645369","4064.25614613444","4227.90768093693","4584.38600056908","4889.83154049117","5233.71514614186","4919.85042714307","5045.12227409804","5202.53387068422","5056.57096910898","5230.91980611938","5319.06048471398","5496.3120359908","5657.10433663344","5923.25341876977","6225.4900542728","6480.50087777399","5494.91554885998","6199.0759208089","",
"Mongolia","MNG","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","2814500.65195855","2976427.40699418","3074199.90130208","3176777.31752484","3274133.85008626","3489883.80333741","3518442.17923109","3604951.73714938","3672250.08197282","3488513.2500059","3129289.59872768","2793390.10428823","2664583.45046119","2684564.12164188","2820420.57906721","2850797.59324541","2931121.72056004","2999578.56776381","3061962.84610012","3068635.23571601","3131616.7149896","3250889.59050628","3448416.30302004","3782515.11708864","4023112.21167879","4330138.17712559","4729185.50373171","5094874.26537281","4968320.81427585","5214544.73247191","6023860.2136783","6648686.87968445","7285417.81591359","7703738.05571335","7722333.6245328","7669728.32135413","7928101.69933754","8358643.01579872","8640025.73503525","8091276.91245729","8092421.73594338","",
"Mariana","MNP","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18882.3514165004","19591.8148560095","19708.4758964088","17921.043100326","17438.6920980926","17049.9603489294","15924.8400852878","13810.9927089176","14772.4961635883","14089.8705255141","14247.7893007888","14690.9341976564","15388.7688984881","16015.0638661335","20847.5935305967","25882.6312365708","21052.0038167939","18873.6010269164","","","",
"Mozambique","MOZ","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","9173.90413110269","9445.22096148501","8600.06458168145","7093.98868985528","6492.55112635593","6426.20241859959","6166.67483834176","7043.17200845397","7625.42944014142","8039.89920156508","7988.54189575809","8222.72219774466","7576.24809101273","8149.55664596733","8270.61894780436","8087.67039461155","8722.57564622599","9448.49608309641","10140.4415360102","11055.8042087352","10915.2009299601","11930.8653238435","12708.6018328162","13234.6044098965","13914.1588037337","14459.5207320091","15459.8009247886","16228.637077499","16965.7210012959","17562.4507257319","18187.9961807637","18972.4304885002","19745.22819723","20481.1086218208","21331.6042495817","22083.4544860931","22221.6301031326","22348.6200377529","22446.9359647291","22313.0277050855","21406.7586722906","21298.7921310274","",
"Mauritania","MRT","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","42138.5271434424","41281.7098645729","39337.1061407455","48808.4248872397","55053.8620649302","53568.0186167245","53839.1096037823","57565.2512672841","56547.548133229","61442.4648947868","60726.0991014052","58509.3499482951","54190.1837190127","59002.714445028","54336.6018806298","57258.3417208058","54566.9582047434","52746.6820977278","53697.30682385","53916.7775228414","54159.739968821","51348.8539502431","51713.5284876845","48588.8576159936","48594.1833593412","49892.2803767946","49382.4955064362","48788.9031475244","49833.5499774941","47706.6669875331","47143.1944604419","46210.2231077886","46966.2757078027","43992.3783394113","46990.0319323996","48731.8887062668","45716.8868379465","45766.814088683","46178.5224514436","43144.4818057716","41764.0451252669","41442.4805516385","43366.6457764401","44444.1516676141","47197.6347116547","54602.1488503451","52299.9572856641","50839.8416681718","49522.1779766305","49380.4695827793","49911.4920654017","50538.3916011411","51133.6015435916","51929.108596176","53292.0871112102","52556.7133115657","54400.6212237216","55519.3565850378","56951.297820705","54977.6631372755","54901.8666194002","",
"Mauricio","MUS","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","89325.7583341094","93638.2553800477","95963.0387410035","97623.6711297524","86333.5666514074","90067.3033566674","93863.910655397","93361.5790501135","96731.2060653414","102616.212979775","111755.456008265","120784.700536764","128102.706334857","132801.629961073","141335.388382881","146019.478339887","153496.324579518","159396.152249593","163681.244522929","169237.856723135","176876.293297963","184610.06270686","193771.372901514","196318.979395304","210345.412890716","215676.118518021","217642.891048163","228876.899834859","237294.555786405","240086.798697107","250596.806715743","263744.360575333","276948.82499371","285371.116993432","297154.657869482","308776.38022555","318686.556539548","328670.534611207","340631.345970527","352735.092210153","366107.686036821","380181.91881627","395199.192841557","406495.163666903","347149.49112772","359915.565691989","",
"Malawi","MWI","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","173774.39471528","182655.923529331","179474.227284751","172683.505822847","172981.258906149","191789.668816856","211930.729313319","221805.323104492","212220.777918577","219255.579662214","214958.303751172","243640.341150622","252253.535835961","251329.0216701","262126.268381884","270353.129134543","275655.938462285","280271.77470975","297147.840624844","298874.511787751","288683.443802336","262822.230893124","258900.493857404","258105.271695788","261539.954356192","263233.977881931","253212.891622425","245349.717508199","239879.300978517","231973.27605384","235802.964538063","248776.414766939","224064.98038638","242382.916230917","220255.938427124","257584.764975453","271130.644890349","276001.717706944","280880.59612823","283056.473690983","280977.598723777","260742.958702364","258747.197920522","266643.932795967","273773.380968795","275090.919340201","280057.799592585","298365.241377787","312050.181285428","328356.947770645","340926.602906208","347381.530994064","344047.737906282","351920.713794733","361749.679620652","361758.372577225","360804.142052017","365257.144570038","371194.383152375","381056.160707788","374000.525673114","374385.298713276","",
"Malasia","MYS","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","5022.86910447597","5243.18852740097","5412.669729577","5637.12075227144","5766.75086660423","6035.66949128678","6333.82290123166","6412.09980165071","6755.01416949759","6915.96737047198","7155.87545888481","7690.35024705387","8218.38382644305","8963.40317395521","9475.61159952632","9319.05088480779","10141.6460601737","10651.7216016729","11066.1658191891","11789.5460625238","12340.3556041308","12857.6026949277","13272.9773955647","13735.9451969801","14405.4091491384","13859.77253248","13625.3361223338","13908.6986474172","14836.0889560157","15709.1072260674","16638.4977251312","17720.4983065319","18764.6238284751","20054.8350014543","21300.0524894374","22756.8091305866","24365.0046732448","25459.9000300153","22979.1340398602","23780.9695844475","25237.2681459916","24724.2306631869","25409.604528456","26231.8099448689","27354.6179413954","28157.1163671499","29072.6017509328","30238.5920231219","31044.5672320742","29975.5963595826","31639.9968994765","32782.5720503672","34021.9136903","35057.8450361404","36590.9722650373","37881.7314123128","38993.0913496103","40679.7883374699","42092.5024825404","43407.8506231858","40516.3940847819","41304.0806670091","",
"América del Norte","NAC","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","","","","","","","","","","","","","","","","45901.8818640279","45812.6849950476","44807.7544573952","42816.9376140395","41552.6913940273","40549.8375805238","41176.8952995109","41270.3526801266","40141.4406742338","38344.2379296156","36815.8504898792","38511.0375899696","39978.6580163879","38092.4397649013","37542.5636642585","37866.2941876328","38016.297529917","38610.3366205185","38900.0000576052","39253.6131322623","39711.8607078836","39373.1753682661","40556.8318661389","41682.6339846248","46218.2551771006","46820.8920633869","49534.7012269463","51549.6992282346","52213.2600002355","51624.108777955","53924.2644232212","55790.8790343003","57664.8162604327","59879.2545284462","62437.2479875439","63967.4044728094","62869.5076404604","61139.9589183315","60731.2050982175","59213.2904471198","53526.004330253","54056.127830522","",
"Nueva Caledonia","NCL","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","","","","","","844001.393149171","785481.289925134","802165.563689119","888939.44281407","984139.145865385","1197128.48455357","1195523.54983333","1181979.35832669","1025101.42552529","1133253.01450382","1193245.35984906","1207025.54171642","1211869.30448529","1316116.59170909","1128914.38209386","1111954.52959657","1015269.44703821","1017872.69883322","977390.549966375","975628.468315199","1001048.82181936","972773.21398157","1008041.2694081","1330706.8781546","1448339.10130739","1465350.87262067","1498032.59657166","1468662.27398373","1438855.07111265","1437281.60564064","1488607.82443142","1466937.23198558","1467748.63964492","1394053.89299441","1380146.70480943","1382591.5359002","","","","","","","","","","","","","","","","","","","","","","",
"Níger","NER","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","439877.00251985","446459.285418858","477949.756485195","507739.151677468","493642.971591625","512630.555832407","496108.238536072","482631.330492192","470920.172007223","432835.435647821","433957.802929005","446427.936939814","412256.601299388","332982.670175923","352640.031259026","333614.92719258","326749.632350932","342386.18047752","377438.335102303","392471.535877415","371299.615206238","359398.649285876","356127.31589647","332139.203627343","268063.859900035","280165.473791178","289083.637669531","280691.669934922","290998.366388678","284957.519527604","272676.015536671","263177.586500422","260215.797443185","252947.420896461","249490.668800517","247270.812391137","239325.135298869","235009.744295921","249857.950330357","240950.948963132","230027.183008372","238362.736208414","241552.166380056","238296.269747822","230823.722864377","239015.401616474","244203.515594109","242871.721312163","252214.268696408","247820.128171274","259224.976628683","255579.375849673","271976.439745406","275701.924415217","283104.768611049","284438.629253278","289358.995242414","292423.14833497","301856.807724904","307973.643089974","307240.182950031","300164.7602306","",
"Nigeria","NGA","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","206506.160262936","202718.817161917","206680.857266517","219715.243173155","225713.064541972","231667.876662324","217062.25910567","179075.690838954","173172.980590402","210523.882286392","257446.705628493","287537.806618694","290384.556018776","298693.684499903","323601.384422243","298421.432157216","316311.647991445","325639.793298223","297731.776904241","308345.965424574","311616.603587491","262699.470732356","237826.90938643","206604.450136636","199311.272162318","205419.985961399","200229.690894448","201380.068964689","210629.589788509","209134.290060871","227699.141064557","222734.462085209","227241.780334989","216999.654119784","207645.334654401","202255.690737599","205483.757660445","206249.226656677","206316.203052198","202311.387796198","207000.510359686","213513.625515742","239724.855110267","250500.861042453","266395.24270185","276011.20685393","284949.395266107","295611.310758246","307139.98392112","322896.762280751","339305.971647486","347574.882733375","352453.126725185","365960.421155799","378959.929266754","379251.582955012","363881.629922204","357659.715846082","355548.13125464","354611.417025158","339852.279598068","343872.148277169","",
"Nicaragua","NIC","PIB per cápita (UMN a precios constantes)","NY.GDP.PCAP.KN","22211.2303440714","23165.3598884762","24920.6112799367","26800.9231329161","29035.7997514223","30837.7993734844","30879.292430198","32004.3440324164","31410.7320602584","32307.8015186883","31698.6936319662","31699.6926892663","31436.4554945554","32461.5651817688","35911.2417113473","34748.8235052484","35442.8102592627","37255.7407048768","33349.0925971455","23864.4289722911","24292.3838360983","24884.4971747799","24015.1967594606","24473.3441051714","23500.7421783248","22011.1428663612","21283.9287172302","20653.9917621228","17670.9105883418","16959.4292903223","16556.1204689474","16144.9367490824","15841.6532269358","15432.5033153371","15607.7315437402","16192.0291262321","16895.6113499506","17265.9640740676","17623.9223954237","18582.554350818","19067.7955396038","19369.4445963653","19269.6630313789","19517.6696983804","20313.4515596551","20917.5080728872","21490.2462308386","22268.5771953862","22708.6521474947","21645.4364932549","22271.5034528549","23332.5643035914","24485.2632579109","25319.0724091448","26149.2144218832","27011.090404563","27843.082935594","28722.024673283","27368.6279838222","25971.9348539989","25159.8048815146","27378.8635640402","",
